0.0,24.8627470066,0.0568721198171
0.0,53.7512848498,0.0563382503073
0.0,86.2681898976,0.0564312588496
0.0,57.0983512808,0.0559758259948
0.0,59.4256433398,0.0567674890101
0.0,100.777730326,0.056382687238
0.0,65.1835657583,0.0562951244583
0.0,91.8894359457,0.0563276907466
0.0,72.113498207,0.0562030837177
0.0,69.8259273396,0.0567097015189
0.0,100.903547192,0.0563127550826
0.0,75.2041587826,0.0563491085614
0.0,62.8874477008,0.0565017209575
0.0,94.8570025323,0.0570298769313
0.0,105.776837989,0.0562788925726
0.0,142.88739062,0.0564270800804
0.0,103.460316494,0.0563808373724
0.0,109.284764388,0.0563776872544
0.0,105.721238905,0.0563636354453
0.0,74.1067472735,0.0562933324412
0.0,47.7423755632,0.0563933499531
0.0,112.542683662,0.0561163929121
0.0,59.271940181,0.0565875271294
0.0,75.125314291,0.056477983291
0.0,55.8161379083,0.0564647782899
0.0,66.4833283316,0.0564863135968
0.0,69.6095276525,0.0562447758672
0.0,94.5052629673,0.0565654170482
0.0,104.349493262,0.0563305506616
0.0,59.2459180096,0.0567154047181
0.0,71.073303742,0.0565640936586
0.0,60.179002855,0.0565591939997
0.0,96.7313551309,0.0562790517098
0.0,60.5439822611,0.0566341755154
0.0,101.474026475,0.0565737519716
0.0,75.8918945585,0.0563655185507
0.0,75.6751068644,0.0561791283139
0.0,123.030384153,0.0561555663993
0.0,93.7730833071,0.0561878681642
0.0,71.4935983401,0.056580280346
0.0,75.1330994398,0.0563072262308
0.0,72.8475041576,0.0566433126931
0.0,74.2375399542,0.0564393179625
0.0,75.1198924852,0.0562356769388
0.0,75.7918874278,0.0562171558041
0.0,80.3891692555,0.0564940677494
0.0,56.3379828342,0.05619023253
0.0,49.7664019167,0.0559544417175
0.0,52.378257875,0.0567498782643
0.0,138.495088665,0.0563058961023
0.0,42.3525836759,0.0567058406177
0.0,100.819869422,0.0567226280037
0.0,130.249967976,0.0569678614149
0.0,39.4939159442,0.0561079900416
0.0,70.3444943718,0.0560844141611
0.0,78.7521960158,0.0563855280904
0.0,97.1583790004,0.056499980961
0.0,54.5351354383,0.0565164579802
0.0,75.1053464106,0.0569985494872
0.0,41.7708027642,0.056123369
0.0,58.5162390632,0.0562630576476
0.0,73.3259983415,0.0567281616645
0.0,86.8159064982,0.0566076825842
0.0,104.209701573,0.0561325702968
0.0,95.1120799812,0.0561284452514
0.0,109.409176186,0.0561239012637
0.0,98.6890179379,0.0561030759644
0.0,38.4265382463,0.0563428551078
0.0,77.7145996318,0.0561973396288
0.0,40.1851714162,0.0565747314402
0.0,87.7751080657,0.0563182400971
0.0,49.057684198,0.056108899431
0.0,43.6075178526,0.0567246324411
0.0,23.6084349018,0.0565455849273
0.0,66.1257496691,0.0561674417452
0.0,59.1539662219,0.056551558557
0.0,64.9953689876,0.056489044849
0.0,54.3979265639,0.0565424492128
0.0,66.7002315974,0.056484198454
0.0,68.3142776277,0.0563005523867
0.0,60.164742253,0.0559663089612
0.0,76.90642093,0.0562087395548
0.0,62.2111673571,0.0563989452975
0.0,92.7331316727,0.0565682457379
0.0,133.260749206,0.0566584514767
0.0,72.2568962515,0.0561652105089
0.0,58.9785759265,0.0563275581955
0.0,101.561189633,0.0564474147401
0.0,98.9111865959,0.0563887903049
0.0,70.1309836614,0.0560447766995
